split,scene_id,actual_family,role,method,required_delay,required_phase,state,fallback,fallback_reason,global_uncertain,global_decorrelated,blocker,delay_estimate_ns,delay_confidence,delay_rmse_rad,delay_deadband_inside,delay_confidence_ok,delay_fit_ok,delay_support_ok,delay_active_independent,phase_method,phase_estimate_deg_per_pulse,phase_confidence,phase_rmse_rad,phase_deadband_inside,phase_confidence_ok,phase_fit_ok,phase_active_independent,pulse_coherence,estimated_gain_db,oracle_cancellation_db,current_cancellation_db,oracle_headroom_db,recovery_ratio,fallback_opportunity_cost_db,uncertain_headroom_gt_0_5_db,uncertain_headroom_gt_1_db,old_delay_blocked,old_phase_blocked
test,test_009,M3,target_off,J3_D3_P1_joint,False,False,UNCERTAIN,True,state_uncertain,True,False,phase,-0.3251120226913461,0.012369823274059999,0.06326287139681112,True,True,True,True,False,P1,-0.002864376474806866,0.001852461796293725,0.04207214890400206,True,True,False,False,0.8577334358911051,0.0,nan,nan,nan,nan,nan,False,False,False,False
test,test_009,M3,target_off,J4_D3_P2_joint,False,False,UNCERTAIN,True,state_uncertain,True,False,phase,-0.3251120226913461,0.012369823274059999,0.06326287139681112,True,True,True,True,False,P2,-0.0025785847428106174,0.0896559886229904,0.040218615409640154,True,True,False,False,0.8577334358911051,0.0,nan,nan,nan,nan,nan,False,False,False,False
test,test_010,M1+M2,target_on,J1_D3_delay_only,True,True,CALIBRATABLE,False,,False,False,none,0.8917488441001203,0.07878540669611178,0.06587350784541728,False,True,True,True,True,P1,-0.2619266285694228,0.9997855885183796,0.002493706431344721,False,True,True,True,0.8757162234826712,0.08077204635270263,17.6202798338245,16.8076016393267,0.8126781944978028,0.09938995152025211,0.8126781944978028,False,False,False,False
test,test_010,M1+M2,target_on,J2_P1_phase_only,True,True,CALIBRATABLE,False,,False,False,none,0.8917488441001203,0.07878540669611178,0.06587350784541728,False,True,True,True,True,P1,-0.2619266285694228,0.9997855885183796,0.002493706431344721,False,True,True,True,0.8757162234826712,0.011046980585202704,17.6202798338245,16.8076016393267,0.8126781944978028,0.013593302564281576,0.8126781944978028,False,False,False,False
test,test_010,M1+M2,target_on,J3_D3_P1_joint,True,True,CALIBRATABLE,False,,False,False,none,0.8917488441001203,0.07878540669611178,0.06587350784541728,False,True,True,True,True,P1,-0.2619266285694228,0.9997855885183796,0.002493706431344721,False,True,True,True,0.8757162234826712,0.08077204635270263,17.6202798338245,16.8076016393267,0.8126781944978028,0.09938995152025211,0.8126781944978028,False,False,False,False
test,test_010,M1+M2,target_on,J4_D3_P2_joint,True,True,CALIBRATABLE,False,,False,False,none,0.8917488441001203,0.07878540669611178,0.06587350784541728,False,True,True,True,True,P2,-0.2618927736872759,0.9997892017319683,0.002472860380997207,False,True,True,True,0.8757162234826712,0.08077204635270263,17.6202798338245,16.8076016393267,0.8126781944978028,0.09938995152025211,0.8126781944978028,False,False,False,False
test,test_010,M1+M2,target_off,J1_D3_delay_only,True,True,CALIBRATABLE,False,,False,False,none,0.8917584051657543,0.078780426042655,0.06587657496068494,False,True,True,True,True,P1,-0.2619219922149117,0.999784984134578,0.002497220725930501,False,True,True,True,0.8757502081540012,0.08073171443350091,17.6228579533232,16.8094918601374,0.8133660931858024,0.09925630673549463,0.8133660931858024,False,False,False,False
test,test_010,M1+M2,target_off,J2_P1_phase_only,True,True,CALIBRATABLE,False,,False,False,none,0.8917584051657543,0.078780426042655,0.06587657496068494,False,True,True,True,True,P1,-0.2619219922149117,0.999784984134578,0.002497220725930501,False,True,True,True,0.8757502081540012,0.01105611685810004,17.6228579533232,16.8094918601374,0.8133660931858024,0.013593038793632647,0.8133660931858024,False,False,False,False
test,test_010,M1+M2,target_off,J3_D3_P1_joint,True,True,CALIBRATABLE,False,,False,False,none,0.8917584051657543,0.078780426042655,0.06587657496068494,False,True,True,True,True,P1,-0.2619219922149117,0.999784984134578,0.002497220725930501,False,True,True,True,0.8757502081540012,0.08073171443350091,17.6228579533232,16.8094918601374,0.8133660931858024,0.09925630673549463,0.8133660931858024,False,False,False,False
test,test_010,M1+M2,target_off,J4_D3_P2_joint,True,True,CALIBRATABLE,False,,False,False,none,0.8917584051657543,0.078780426042655,0.06587657496068494,False,True,True,True,True,P2,-0.2618931732083611,0.9997911641969175,0.002462897400649456,False,True,True,True,0.8757502081540012,0.08073171443350091,17.6228579533232,16.8094918601374,0.8133660931858024,0.09925630673549463,0.8133660931858024,False,False,False,False
test,test_011,M1+M3,target_on,J1_D3_delay_only,True,False,UNCERTAIN,True,state_uncertain,True,False,phase,2.937182540667505,0.4585449071098924,0.06422143717849836,False,True,True,True,True,P1,0.005260679984105291,0.009145759683701238,0.03516577031517009,True,True,False,False,0.8670777549358198,0.0,9.89581597054307,9.86026524518579,0.035550725357280655,0.0,0.035550725357280655,False,False,False,False
test,test_011,M1+M3,target_on,J2_P1_phase_only,True,False,UNCERTAIN,True,state_uncertain,True,False,phase,2.937182540667505,0.4585449071098924,0.06422143717849836,False,True,True,True,True,P1,0.005260679984105291,0.009145759683701238,0.03516577031517009,True,True,False,False,0.8670777549358198,0.0,9.89581597054307,9.86026524518579,0.035550725357280655,0.0,0.035550725357280655,False,False,False,False
test,test_011,M1+M3,target_on,J3_D3_P1_joint,True,False,UNCERTAIN,True,state_uncertain,True,False,phase,2.937182540667505,0.4585449071098924,0.06422143717849836,False,True,True,True,True,P1,0.005260679984105291,0.009145759683701238,0.03516577031517009,True,True,False,False,0.8670777549358198,0.0,9.89581597054307,9.86026524518579,0.035550725357280655,0.0,0.035550725357280655,False,False,False,False
test,test_011,M1+M3,target_on,J4_D3_P2_joint,True,False,CALIBRATABLE,False,,False,False,none,2.937182540667505,0.4585449071098924,0.06422143717849836,False,True,True,True,True,P2,0.003193888340215313,0.11598052098148293,0.03271691280381888,True,True,True,False,0.8670777549358198,0.049642787661710486,9.89581597054307,9.86026524518579,0.035550725357280655,1.3963931020480242,0.035550725357280655,False,False,False,False
test,test_011,M1+M3,target_off,J1_D3_delay_only,True,False,UNCERTAIN,True,state_uncertain,True,False,phase,2.937091395779543,0.4585397143199682,0.0642199600309804,False,True,True,True,True,P1,0.005288412996937729,0.00924643251326207,0.03515687818404412,True,True,False,False,0.86709747031898,0.0,9.89582467625768,9.86030379439663,0.03552088186104996,0.0,0.03552088186104996,False,False,False,False
test,test_011,M1+M3,target_off,J2_P1_phase_only,True,False,UNCERTAIN,True,state_uncertain,True,False,phase,2.937091395779543,0.4585397143199682,0.0642199600309804,False,True,True,True,True,P1,0.005288412996937729,0.00924643251326207,0.03515687818404412,True,True,False,False,0.86709747031898,0.0,9.89582467625768,9.86030379439663,0.03552088186104996,0.0,0.03552088186104996,False,False,False,False
test,test_011,M1+M3,target_off,J3_D3_P1_joint,True,False,UNCERTAIN,True,state_uncertain,True,False,phase,2.937091395779543,0.4585397143199682,0.0642199600309804,False,True,True,True,True,P1,0.005288412996937729,0.00924643251326207,0.03515687818404412,True,True,False,False,0.86709747031898,0.0,9.89582467625768,9.86030379439663,0.03552088186104996,0.0,0.03552088186104996,False,False,False,False
test,test_011,M1+M3,target_off,J4_D3_P2_joint,True,False,CALIBRATABLE,False,,False,False,none,2.937091395779543,0.4585397143199682,0.0642199600309804,False,True,True,True,True,P2,0.0031989505873562096,0.11583110908326233,0.03272912622350713,True,True,True,False,0.86709747031898,0.049543150744240094,9.89582467625768,9.86030379439663,0.03552088186104996,1.394761282617989,0.03552088186104996,False,False,False,False
test,test_012,M2+M3,target_on,J1_D3_delay_only,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12451324595780729,0.0008979342238697452,0.08111408767369413,True,True,True,True,False,P1,-0.530783690993789,0.9838187670072944,0.043928464591132275,False,True,False,False,0.8491404987488274,0.0,8.46800069469167,8.0502241800681,0.41777651462357035,0.0,0.41777651462357035,False,False,False,True
test,test_012,M2+M3,target_on,J2_P1_phase_only,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12451324595780729,0.0008979342238697452,0.08111408767369413,True,True,True,True,False,P1,-0.530783690993789,0.9838187670072944,0.043928464591132275,False,True,False,False,0.8491404987488274,0.0,8.46800069469167,8.0502241800681,0.41777651462357035,0.0,0.41777651462357035,False,False,False,True
test,test_012,M2+M3,target_on,J3_D3_P1_joint,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12451324595780729,0.0008979342238697452,0.08111408767369413,True,True,True,True,False,P1,-0.530783690993789,0.9838187670072944,0.043928464591132275,False,True,False,False,0.8491404987488274,0.0,8.46800069469167,8.0502241800681,0.41777651462357035,0.0,0.41777651462357035,False,False,False,True
test,test_012,M2+M3,target_on,J4_D3_P2_joint,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12451324595780729,0.0008979342238697452,0.08111408767369413,True,True,True,True,False,P2,-0.5313752509584114,0.9832368223615665,0.044740932900049005,False,True,False,False,0.8491404987488274,0.0,8.46800069469167,8.0502241800681,0.41777651462357035,0.0,0.41777651462357035,False,False,False,True
test,test_012,M2+M3,target_off,J1_D3_delay_only,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12269023294065823,0.0008710118854207138,0.08116282917754522,True,True,True,True,False,P1,-0.5307857920040651,0.9838191817422082,0.04392845119652253,False,True,False,False,0.8491403246824634,0.0,8.46799913635219,8.05024684058285,0.4177522957693416,0.0,0.4177522957693416,False,False,False,True
test,test_012,M2+M3,target_off,J2_P1_phase_only,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12269023294065823,0.0008710118854207138,0.08116282917754522,True,True,True,True,False,P1,-0.5307857920040651,0.9838191817422082,0.04392845119652253,False,True,False,False,0.8491403246824634,0.0,8.46799913635219,8.05024684058285,0.4177522957693416,0.0,0.4177522957693416,False,False,False,True
test,test_012,M2+M3,target_off,J3_D3_P1_joint,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12269023294065823,0.0008710118854207138,0.08116282917754522,True,True,True,True,False,P1,-0.5307857920040651,0.9838191817422082,0.04392845119652253,False,True,False,False,0.8491403246824634,0.0,8.46799913635219,8.05024684058285,0.4177522957693416,0.0,0.4177522957693416,False,False,False,True
test,test_012,M2+M3,target_off,J4_D3_P2_joint,False,True,UNCERTAIN,True,state_uncertain,True,False,phase,-0.12269023294065823,0.0008710118854207138,0.08116282917754522,True,True,True,True,False,P2,-0.5313790110146366,0.9832384815849998,0.044739642454226417,False,True,False,False,0.8491403246824634,0.0,8.46799913635219,8.05024684058285,0.4177522957693416,0.0,0.4177522957693416,False,False,False,True
test,test_013,M1+M2+M3,target_on,J1_D3_delay_only,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.631600735463549,0.1490203192202566,0.07544611445351014,False,True,True,True,True,P1,-0.37619035361806474,0.9775147672371474,0.0373972518335253,False,True,False,False,0.8441817664434059,0.0,7.43118074420452,7.31582616164131,0.11535458256321007,0.0,0.11535458256321007,False,False,False,True
test,test_013,M1+M2+M3,target_on,J2_P1_phase_only,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.631600735463549,0.1490203192202566,0.07544611445351014,False,True,True,True,True,P1,-0.37619035361806474,0.9775147672371474,0.0373972518335253,False,True,False,False,0.8441817664434059,0.0,7.43118074420452,7.31582616164131,0.11535458256321007,0.0,0.11535458256321007,False,False,False,True
test,test_013,M1+M2+M3,target_on,J3_D3_P1_joint,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.631600735463549,0.1490203192202566,0.07544611445351014,False,True,True,True,True,P1,-0.37619035361806474,0.9775147672371474,0.0373972518335253,False,True,False,False,0.8441817664434059,0.0,7.43118074420452,7.31582616164131,0.11535458256321007,0.0,0.11535458256321007,False,False,False,True
test,test_013,M1+M2+M3,target_on,J4_D3_P2_joint,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.631600735463549,0.1490203192202566,0.07544611445351014,False,True,True,True,True,P2,-0.3770632152308516,0.978154386778097,0.036820796927016626,False,True,False,False,0.8441817664434059,0.0,7.43118074420452,7.31582616164131,0.11535458256321007,0.0,0.11535458256321007,False,False,False,True
test,test_013,M1+M2+M3,target_off,J1_D3_delay_only,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.6449071699088096,0.1507636968827697,0.07536502001690847,False,True,True,True,True,P1,-0.3761654835169112,0.977675042616442,0.03726760830543021,False,True,False,False,0.8440932069175664,0.0,7.42755994765058,7.31499199530408,0.11256795234649974,0.0,0.11256795234649974,False,False,False,True
test,test_013,M1+M2+M3,target_off,J2_P1_phase_only,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.6449071699088096,0.1507636968827697,0.07536502001690847,False,True,True,True,True,P1,-0.3761654835169112,0.977675042616442,0.03726760830543021,False,True,False,False,0.8440932069175664,0.0,7.42755994765058,7.31499199530408,0.11256795234649974,0.0,0.11256795234649974,False,False,False,True
test,test_013,M1+M2+M3,target_off,J3_D3_P1_joint,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.6449071699088096,0.1507636968827697,0.07536502001690847,False,True,True,True,True,P1,-0.3761654835169112,0.977675042616442,0.03726760830543021,False,True,False,False,0.8440932069175664,0.0,7.42755994765058,7.31499199530408,0.11256795234649974,0.0,0.11256795234649974,False,False,False,True
test,test_013,M1+M2+M3,target_off,J4_D3_P2_joint,True,True,UNCERTAIN,True,state_uncertain,True,False,phase,1.6449071699088096,0.1507636968827697,0.07536502001690847,False,True,True,True,True,P2,-0.3770454309238259,0.978287457955489,0.03671827559655948,False,True,False,False,0.8440932069175664,0.0,7.42755994765058,7.31499199530408,0.11256795234649974,0.0,0.11256795234649974,False,False,False,True
test,test_014,M1,target_on,J1_D3_delay_only,True,False,CALIBRATABLE,False,,False,False,none,1.7848467638967753,0.21446744697374498,0.06884851293456475,False,True,True,True,True,P1,-0.0006010846193356624,0.024307468643567254,0.0025106652600410924,True,True,True,False,0.8589686557142228,0.20775996584850276,17.8728071765122,17.6882446541511,0.1845625223611016,1.1256888082728667,0.1845625223611016,False,False,False,False
test,test_014,M1,target_on,J2_P1_phase_only,True,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,1.7848467638967753,0.21446744697374498,0.06884851293456475,False,True,True,True,True,P1,-0.0006010846193356624,0.024307468643567254,0.0025106652600410924,True,True,True,False,0.8589686557142228,0.0,17.8728071765122,17.6882446541511,0.1845625223611016,0.0,0.1845625223611016,False,False,False,False
test,test_014,M1,target_on,J3_D3_P1_joint,True,False,CALIBRATABLE,False,,False,False,none,1.7848467638967753,0.21446744697374498,0.06884851293456475,False,True,True,True,True,P1,-0.0006010846193356624,0.024307468643567254,0.0025106652600410924,True,True,True,False,0.8589686557142228,0.20775996584850276,17.8728071765122,17.6882446541511,0.1845625223611016,1.1256888082728667,0.1845625223611016,False,False,False,False
test,test_014,M1,target_on,J4_D3_P2_joint,True,False,CALIBRATABLE,False,,False,False,none,1.7848467638967753,0.21446744697374498,0.06884851293456475,False,True,True,True,True,P2,-0.0005107905881872224,0.07414739346989419,0.0025075274882603365,True,True,True,False,0.8589686557142228,0.20775996584850276,17.8728071765122,17.6882446541511,0.1845625223611016,1.1256888082728667,0.1845625223611016,False,False,False,False
test,test_014,M1,target_off,J1_D3_delay_only,True,False,CALIBRATABLE,False,,False,False,none,1.7702584560736627,0.2119999972795693,0.06879136438507166,False,True,True,True,True,P1,-0.0006041285368585793,0.02464516852635701,0.0025063502848920297,True,True,True,False,0.8589439580001679,0.21162035904890075,17.9500141195257,17.761516359986,0.18849775953970038,1.1226677683897373,0.18849775953970038,False,False,False,False
test,test_014,M1,target_off,J2_P1_phase_only,True,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,1.7702584560736627,0.2119999972795693,0.06879136438507166,False,True,True,True,True,P1,-0.0006041285368585793,0.02464516852635701,0.0025063502848920297,True,True,True,False,0.8589439580001679,0.0,17.9500141195257,17.761516359986,0.18849775953970038,0.0,0.18849775953970038,False,False,False,False
